pid,order,file_name,label,_date,object_type,source,thumbnail,full
gbby-57g077,77,gbby-57g077.jpg,GBBY 57G/077: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g077.jpg,/img/derivatives/simple/gbby-57g077/thumbnail.jpg,/img/derivatives/simple/gbby-57g077/fullwidth.jpg
gbby-57g078,78,gbby-57g078.jpg,GBBY 57G/078: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g078.jpg,/img/derivatives/simple/gbby-57g078/thumbnail.jpg,/img/derivatives/simple/gbby-57g078/fullwidth.jpg
gbby-57g079,79,gbby-57g079.jpg,GBBY 57G/079: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g079.jpg,/img/derivatives/simple/gbby-57g079/thumbnail.jpg,/img/derivatives/simple/gbby-57g079/fullwidth.jpg
gbby-57g080,80,gbby-57g080.jpg,GBBY 57G/080: Ray Marelli: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g080.jpg,/img/derivatives/simple/gbby-57g080/thumbnail.jpg,/img/derivatives/simple/gbby-57g080/fullwidth.jpg
gbby-57g081,81,gbby-57g081.jpg,GBBY 57G/081: Ray Marelli: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g081.jpg,/img/derivatives/simple/gbby-57g081/thumbnail.jpg,/img/derivatives/simple/gbby-57g081/fullwidth.jpg
gbby-57g082,82,gbby-57g082.jpg,GBBY 57G/082: D.A. Martin (South Bend Policeman) - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g082.jpg,/img/derivatives/simple/gbby-57g082/thumbnail.jpg,/img/derivatives/simple/gbby-57g082/fullwidth.jpg
gbby-57g083,83,gbby-57g083.jpg,GBBY 57G/083: Joe Maxwell: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g083.jpg,/img/derivatives/simple/gbby-57g083/thumbnail.jpg,/img/derivatives/simple/gbby-57g083/fullwidth.jpg
gbby-57g084,84,gbby-57g084.jpg,GBBY 57G/084: Joe Maxwell: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g084.jpg,/img/derivatives/simple/gbby-57g084/thumbnail.jpg,/img/derivatives/simple/gbby-57g084/fullwidth.jpg
gbby-57g085,85,gbby-57g085.jpg,GBBY 57G/085: Ed McCormick (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g085.jpg,/img/derivatives/simple/gbby-57g085/thumbnail.jpg,/img/derivatives/simple/gbby-57g085/fullwidth.jpg
gbby-57g086,86,gbby-57g086.jpg,GBBY 57G/086: Charles McKinney: Football Player - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g086.jpg,/img/derivatives/simple/gbby-57g086/thumbnail.jpg,/img/derivatives/simple/gbby-57g086/fullwidth.jpg
gbby-57g087,87,gbby-57g087.jpg,GBBY 57G/087: T.S. McLaughlin: Football Player - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g087.jpg,/img/derivatives/simple/gbby-57g087/thumbnail.jpg,/img/derivatives/simple/gbby-57g087/fullwidth.jpg
gbby-57g088,88,gbby-57g088.jpg,GBBY 57G/088: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g088.jpg,/img/derivatives/simple/gbby-57g088/thumbnail.jpg,/img/derivatives/simple/gbby-57g088/fullwidth.jpg
gbby-57g089,89,gbby-57g089.jpg,GBBY 57G/089: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g089.jpg,/img/derivatives/simple/gbby-57g089/thumbnail.jpg,/img/derivatives/simple/gbby-57g089/fullwidth.jpg
gbby-57g090,90,gbby-57g090.jpg,GBBY 57G/090: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g090.jpg,/img/derivatives/simple/gbby-57g090/thumbnail.jpg,/img/derivatives/simple/gbby-57g090/fullwidth.jpg
gbby-57g091,91,gbby-57g091.jpg,GBBY 57G/091: John McMullan: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g091.jpg,/img/derivatives/simple/gbby-57g091/thumbnail.jpg,/img/derivatives/simple/gbby-57g091/fullwidth.jpg
gbby-57g092,92,gbby-57g092.jpg,GBBY 57G/092: John McMullan: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g092.jpg,/img/derivatives/simple/gbby-57g092/thumbnail.jpg,/img/derivatives/simple/gbby-57g092/fullwidth.jpg
gbby-57g093,93,gbby-57g093.jpg,GBBY 57G/093: Vince McNally: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g093.jpg,/img/derivatives/simple/gbby-57g093/thumbnail.jpg,/img/derivatives/simple/gbby-57g093/fullwidth.jpg
gbby-57g094,94,gbby-57g094.jpg,GBBY 57G/094: George Melinkovich: Football Player - 1931-1934,1931-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g094.jpg,/img/derivatives/simple/gbby-57g094/thumbnail.jpg,/img/derivatives/simple/gbby-57g094/fullwidth.jpg
gbby-57g095,95,gbby-57g095.jpg,GBBY 57G/095: Bert Metzger: Football Player - 1928-1930,1928-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g095.jpg,/img/derivatives/simple/gbby-57g095/thumbnail.jpg,/img/derivatives/simple/gbby-57g095/fullwidth.jpg
gbby-57g096,96,gbby-57g096.jpg,GBBY 57G/096: Edgar 'Rip' Miller: Football Player (GBBY 57G/096 is Damaged) - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g096.jpg,/img/derivatives/simple/gbby-57g096/thumbnail.jpg,/img/derivatives/simple/gbby-57g096/fullwidth.jpg
gbby-57g097,97,gbby-57g097.jpg,GBBY 57G/097: Don Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g097.jpg,/img/derivatives/simple/gbby-57g097/thumbnail.jpg,/img/derivatives/simple/gbby-57g097/fullwidth.jpg
gbby-57g098,98,gbby-57g098.jpg,GBBY 57G/098: Don Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g098.jpg,/img/derivatives/simple/gbby-57g098/thumbnail.jpg,/img/derivatives/simple/gbby-57g098/fullwidth.jpg
gbby-57g099,99,gbby-57g099.jpg,GBBY 57G/099: Fred Miller: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g099.jpg,/img/derivatives/simple/gbby-57g099/thumbnail.jpg,/img/derivatives/simple/gbby-57g099/fullwidth.jpg
gbby-57g100,100,gbby-57g100.jpg,GBBY 57G/100: Wayne Millner: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g100.jpg,/img/derivatives/simple/gbby-57g100/thumbnail.jpg,/img/derivatives/simple/gbby-57g100/fullwidth.jpg
gbby-57g101,101,gbby-57g101.jpg,GBBY 57G/101: Wayne Millner: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g101.jpg,/img/derivatives/simple/gbby-57g101/thumbnail.jpg,/img/derivatives/simple/gbby-57g101/fullwidth.jpg
gbby-57g102,102,gbby-57g102.jpg,GBBY 57G/102: Edgar (Rip) Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g102.jpg,/img/derivatives/simple/gbby-57g102/thumbnail.jpg,/img/derivatives/simple/gbby-57g102/fullwidth.jpg
gbby-57g103,103,gbby-57g103.jpg,GBBY 57G/103: Edgar (Rip) Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g103.jpg,/img/derivatives/simple/gbby-57g103/thumbnail.jpg,/img/derivatives/simple/gbby-57g103/fullwidth.jpg
gbby-57g104,104,gbby-57g104.jpg,GBBY 57G/104: George Murrin: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g104.jpg,/img/derivatives/simple/gbby-57g104/thumbnail.jpg,/img/derivatives/simple/gbby-57g104/fullwidth.jpg
gbby-57g105,105,gbby-57g105.jpg,GBBY 57G/105: John Niemiec: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g105.jpg,/img/derivatives/simple/gbby-57g105/thumbnail.jpg,/img/derivatives/simple/gbby-57g105/fullwidth.jpg
gbby-57g106,106,gbby-57g106.jpg,GBBY 57G/106: John Niemiec: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g106.jpg,/img/derivatives/simple/gbby-57g106/thumbnail.jpg,/img/derivatives/simple/gbby-57g106/fullwidth.jpg
gbby-57g107,107,gbby-57g107.jpg,GBBY 57G/107: Harry O'Boyle: Football B/W Glass Plate Negative ~ Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g107.jpg,/img/derivatives/simple/gbby-57g107/thumbnail.jpg,/img/derivatives/simple/gbby-57g107/fullwidth.jpg
gbby-57g108,108,gbby-57g108.jpg,GBBY 57G/108: Harry O'Boyle: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g108.jpg,/img/derivatives/simple/gbby-57g108/thumbnail.jpg,/img/derivatives/simple/gbby-57g108/fullwidth.jpg
gbby-57g109,109,gbby-57g109.jpg,GBBY 57G/109: Harry O'Boyle: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g109.jpg,/img/derivatives/simple/gbby-57g109/thumbnail.jpg,/img/derivatives/simple/gbby-57g109/fullwidth.jpg
gbby-57g110,110,gbby-57g110.jpg,GBBY 57G/110: Art Parisien: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g110.jpg,/img/derivatives/simple/gbby-57g110/thumbnail.jpg,/img/derivatives/simple/gbby-57g110/fullwidth.jpg
gbby-57g111,111,gbby-57g111.jpg,GBBY 57G/111: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g111.jpg,/img/derivatives/simple/gbby-57g111/thumbnail.jpg,/img/derivatives/simple/gbby-57g111/fullwidth.jpg
gbby-57g112,112,gbby-57g112.jpg,GBBY 57G/112: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g112.jpg,/img/derivatives/simple/gbby-57g112/thumbnail.jpg,/img/derivatives/simple/gbby-57g112/fullwidth.jpg
gbby-57g113,113,gbby-57g113.jpg,GBBY 57G/113: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g113.jpg,/img/derivatives/simple/gbby-57g113/thumbnail.jpg,/img/derivatives/simple/gbby-57g113/fullwidth.jpg
gbby-57g114,114,gbby-57g114.jpg,GBBY 57G/114: Henry Pojman: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g114.jpg,/img/derivatives/simple/gbby-57g114/thumbnail.jpg,/img/derivatives/simple/gbby-57g114/fullwidth.jpg
gbby-57g115,115,gbby-57g115.jpg,GBBY 57G/115: Henry Pojman: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g115.jpg,/img/derivatives/simple/gbby-57g115/thumbnail.jpg,/img/derivatives/simple/gbby-57g115/fullwidth.jpg
gbby-57g116,116,gbby-57g116.jpg,GBBY 57G/116: John (Bull) Polisky: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g116.jpg,/img/derivatives/simple/gbby-57g116/thumbnail.jpg,/img/derivatives/simple/gbby-57g116/fullwidth.jpg
gbby-57g117,117,gbby-57g117.jpg,GBBY 57G/117: John (Bull) Polisky: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g117.jpg,/img/derivatives/simple/gbby-57g117/thumbnail.jpg,/img/derivatives/simple/gbby-57g117/fullwidth.jpg
gbby-57g118,118,gbby-57g118.jpg,GBBY 57G/118: Joe Prelli: Football Player - 1924-1927,1924-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g118.jpg,/img/derivatives/simple/gbby-57g118/thumbnail.jpg,/img/derivatives/simple/gbby-57g118/fullwidth.jpg
gbby-57g119,119,gbby-57g119.jpg,GBBY 57G/119: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g119.jpg,/img/derivatives/simple/gbby-57g119/thumbnail.jpg,/img/derivatives/simple/gbby-57g119/fullwidth.jpg
gbby-57g120,120,gbby-57g120.jpg,GBBY 57G/120: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g120.jpg,/img/derivatives/simple/gbby-57g120/thumbnail.jpg,/img/derivatives/simple/gbby-57g120/fullwidth.jpg
gbby-57g121,121,gbby-57g121.jpg,GBBY 57G/121: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g121.jpg,/img/derivatives/simple/gbby-57g121/thumbnail.jpg,/img/derivatives/simple/gbby-57g121/fullwidth.jpg
gbby-57g122,122,gbby-57g122.jpg,GBBY 57G/122: Charlie Riley: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g122.jpg,/img/derivatives/simple/gbby-57g122/thumbnail.jpg,/img/derivatives/simple/gbby-57g122/fullwidth.jpg
gbby-57g123,123,gbby-57g123.jpg,GBBY 57G/123: Charlie Riley: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g123.jpg,/img/derivatives/simple/gbby-57g123/thumbnail.jpg,/img/derivatives/simple/gbby-57g123/fullwidth.jpg
gbby-57g124,124,gbby-57g124.jpg,GBBY 57G/124: John Roach: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g124.jpg,/img/derivatives/simple/gbby-57g124/thumbnail.jpg,/img/derivatives/simple/gbby-57g124/fullwidth.jpg
gbby-57g125,125,gbby-57g125.jpg,GBBY 57G/125: John Roach: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g125.jpg,/img/derivatives/simple/gbby-57g125/thumbnail.jpg,/img/derivatives/simple/gbby-57g125/fullwidth.jpg
gbby-57g126,126,gbby-57g126.jpg,GBBY 57G/126: Tom Roach: Football Player - 1932-1933,1932-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g126.jpg,/img/derivatives/simple/gbby-57g126/thumbnail.jpg,/img/derivatives/simple/gbby-57g126/fullwidth.jpg
gbby-57g127,127,gbby-57g127.jpg,GBBY 57G/127: Jack Robinson: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g127.jpg,/img/derivatives/simple/gbby-57g127/thumbnail.jpg,/img/derivatives/simple/gbby-57g127/fullwidth.jpg
gbby-57g128,128,gbby-57g128.jpg,GBBY 57G/128: Eddie Scharer: Football Player - 1924-1925,1924-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g128.jpg,/img/derivatives/simple/gbby-57g128/thumbnail.jpg,/img/derivatives/simple/gbby-57g128/fullwidth.jpg
gbby-57g129,129,gbby-57g129.jpg,GBBY 57G/129: Paul Schrenker: Football Player - 1933-1934,1933-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g129.jpg,/img/derivatives/simple/gbby-57g129/thumbnail.jpg,/img/derivatives/simple/gbby-57g129/fullwidth.jpg
gbby-57g130,130,gbby-57g130.jpg,GBBY 57G/130: Rocco Schiralli: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g130.jpg,/img/derivatives/simple/gbby-57g130/thumbnail.jpg,/img/derivatives/simple/gbby-57g130/fullwidth.jpg
gbby-57g131,131,gbby-57g131.jpg,GBBY 57G/131: Joe Sheeketski: Football Player - 1930-1932,1930-1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g131.jpg,/img/derivatives/simple/gbby-57g131/thumbnail.jpg,/img/derivatives/simple/gbby-57g131/fullwidth.jpg
gbby-57g132,132,gbby-57g132.jpg,GBBY 57G/132: John (Clipper) Smith: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g132.jpg,/img/derivatives/simple/gbby-57g132/thumbnail.jpg,/img/derivatives/simple/gbby-57g132/fullwidth.jpg
gbby-57g133,133,gbby-57g133.jpg,GBBY 57G/133: Pete (Red) Smith: Football Player - 1921,1921,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g133.jpg,/img/derivatives/simple/gbby-57g133/thumbnail.jpg,/img/derivatives/simple/gbby-57g133/fullwidth.jpg
gbby-57g134,134,gbby-57g134.jpg,GBBY 57G/134: Pete (Red) Smith: Football Player - 1921,1921,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g134.jpg,/img/derivatives/simple/gbby-57g134/thumbnail.jpg,/img/derivatives/simple/gbby-57g134/fullwidth.jpg
gbby-57g135,135,gbby-57g135.jpg,GBBY 57G/135: Augustus (Gus) Stange: Football Player - 1922-1923,1922-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g135.jpg,/img/derivatives/simple/gbby-57g135/thumbnail.jpg,/img/derivatives/simple/gbby-57g135/fullwidth.jpg
gbby-57g136,136,gbby-57g136.jpg,GBBY 57G/136: Augustus (Gus) Stange: Football Player - 1922-1923,1922-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g136.jpg,/img/derivatives/simple/gbby-57g136/thumbnail.jpg,/img/derivatives/simple/gbby-57g136/fullwidth.jpg
gbby-57g137,137,gbby-57g137.jpg,GBBY 57G/137: Ken Stilley: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g137.jpg,/img/derivatives/simple/gbby-57g137/thumbnail.jpg,/img/derivatives/simple/gbby-57g137/fullwidth.jpg
gbby-57g138,138,gbby-57g138.jpg,GBBY 57G/138: Harry Stuhldreher: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g138.jpg,/img/derivatives/simple/gbby-57g138/thumbnail.jpg,/img/derivatives/simple/gbby-57g138/fullwidth.jpg
gbby-57g139,139,gbby-57g139.jpg,GBBY 57G/139: Joseph (Joe) Sullivan: Football Player - 1933-1934,1933-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g139.jpg,/img/derivatives/simple/gbby-57g139/thumbnail.jpg,/img/derivatives/simple/gbby-57g139/fullwidth.jpg
gbby-57g140,140,gbby-57g140.jpg,GBBY 57G/140: Dominic Vairo: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g140.jpg,/img/derivatives/simple/gbby-57g140/thumbnail.jpg,/img/derivatives/simple/gbby-57g140/fullwidth.jpg
gbby-57g141,141,gbby-57g141.jpg,GBBY 57G/141: Dominic Vairo: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g141.jpg,/img/derivatives/simple/gbby-57g141/thumbnail.jpg,/img/derivatives/simple/gbby-57g141/fullwidth.jpg
gbby-57g142,142,gbby-57g142.jpg,GBBY 57G/142: John (Ike) Voedisch: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g142.jpg,/img/derivatives/simple/gbby-57g142/thumbnail.jpg,/img/derivatives/simple/gbby-57g142/fullwidth.jpg
gbby-57g143,143,gbby-57g143.jpg,GBBY 57G/143: John (Ike) Voedisch: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g143.jpg,/img/derivatives/simple/gbby-57g143/thumbnail.jpg,/img/derivatives/simple/gbby-57g143/fullwidth.jpg
gbby-57g144,144,gbby-57g144.jpg,GBBY 57G/144: John Wallace: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g144.jpg,/img/derivatives/simple/gbby-57g144/thumbnail.jpg,/img/derivatives/simple/gbby-57g144/fullwidth.jpg
gbby-57g145,145,gbby-57g145.jpg,GBBY 57G/145: John Wallace: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g145.jpg,/img/derivatives/simple/gbby-57g145/thumbnail.jpg,/img/derivatives/simple/gbby-57g145/fullwidth.jpg
gbby-57g146,146,gbby-57g146.jpg,GBBY 57G/146: John Wallace as Assistant Football Coach - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g146.jpg,/img/derivatives/simple/gbby-57g146/thumbnail.jpg,/img/derivatives/simple/gbby-57g146/fullwidth.jpg
gbby-57g147,147,gbby-57g147.jpg,GBBY 57G/147: Adam Walsh: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g147.jpg,/img/derivatives/simple/gbby-57g147/thumbnail.jpg,/img/derivatives/simple/gbby-57g147/fullwidth.jpg
gbby-57g148,148,gbby-57g148.jpg,GBBY 57G/148: Adam Walsh: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g148.jpg,/img/derivatives/simple/gbby-57g148/thumbnail.jpg,/img/derivatives/simple/gbby-57g148/fullwidth.jpg
gbby-57g149,149,gbby-57g149.jpg,GBBY 57G/149: Adam Walsh: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g149.jpg,/img/derivatives/simple/gbby-57g149/thumbnail.jpg,/img/derivatives/simple/gbby-57g149/fullwidth.jpg
gbby-57g150,150,gbby-57g150.jpg,GBBY 57G/150: Adam Walsh: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g150.jpg,/img/derivatives/simple/gbby-57g150/thumbnail.jpg,/img/derivatives/simple/gbby-57g150/fullwidth.jpg
gbby-57g151,151,gbby-57g151.jpg,GBBY 57G/151: Charles (Chile) Walsh: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g151.jpg,/img/derivatives/simple/gbby-57g151/thumbnail.jpg,/img/derivatives/simple/gbby-57g151/fullwidth.jpg
gbby-57g152,152,gbby-57g152.jpg,GBBY 57G/152: Charles (Chile) Walsh: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g152.jpg,/img/derivatives/simple/gbby-57g152/thumbnail.jpg,/img/derivatives/simple/gbby-57g152/fullwidth.jpg
gbby-57g153,153,gbby-57g153.jpg,GBBY 57G/153: Charles (Chile) Walsh: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g153.jpg,/img/derivatives/simple/gbby-57g153/thumbnail.jpg,/img/derivatives/simple/gbby-57g153/fullwidth.jpg
gbby-57g154,154,gbby-57g154.jpg,GBBY 57G/154: Earl? Walsh: Football Player - 1921,1921,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g154.jpg,/img/derivatives/simple/gbby-57g154/thumbnail.jpg,/img/derivatives/simple/gbby-57g154/fullwidth.jpg
gbby-57g155,155,gbby-57g155.jpg,GBBY 57G/155: John Weibel: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g155.jpg,/img/derivatives/simple/gbby-57g155/thumbnail.jpg,/img/derivatives/simple/gbby-57g155/fullwidth.jpg
